eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,strdate,datetime,date,idate
2.00505E+11,2005,5,15,,0,,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,,,5,0,,"05/15/2005: Two civilian truck drivers, one a Palestinian national and the other an Iraqi, were kidnapped in Iraq while delivering supplies to U.S. soldiers. The group Junaid Jihadist Battalion claimed responsibility and demanded that the foreign company for which the drivers work cease its business in Iraq. The fate of the victims is unknown.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,68,Named Civilian,Civilan(s),Mahmoud Kassem,155,West Bank and Gaza Strip,1,Business,,,Civilian contractor,Hatem Morad Hassan,95,Iraq,,,,,,,,,Junaid Jihadist Battalion,,,,,,Demands included the cessation of all business activity in Iraq by the captives' employer,0,,,,0,1,6,Video,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,4,Unknown,-99,,1,2,0,,,,Unknown,0,,,,,,7,Unknown,-99,The fate of the victims is unknown.,"“Iraqi, Palestinian truck drivers purportedly kidnapped by Iraqi militants,” Associated Press Worldstream, May 15, 2005.","“Iraq: Militants Claim Abduction of 2 Drivers, Demand Police Scrap Planned Rescue,” Al-Arabiyah Television, May 15, 2005.","Paul Garwood, “Iraqi police find two dozen bodies; Rice arrives for one-day visit,” The Associated Press, May 15, 2005.",CETIS,0,1,1,1,,5/15/05,5/15/05,5/15/05,1595
2.00505E+11,2005,5,15,,1,5/17/05,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.411707,44.432341,1,0,The incident occurred in the neighborhood of Shaab in northern Baghdad.,"05/15/2005: Two  Sunni clerics, identified as Sheik Hassan al-Naimi and Sheik Talal Nayef, were kidnapped from separate mosques in the Shaab neighboorhood of Baghdad and killed in what appeared to be a coordinated effort. The identity of the killers was unknown, but witnesses said they were wearing Iraqi army uniforms at the time of the kidnappings. The leader of the influential Sunni Muslim Association of Muslim Scholars accused  the Badr Brigades, a Shiite militia, of the killings.",1,1,1,0,,,0,1,0,1,Assassination,6,Hostage Taking (Kidnapping),,,15,Religious Figures/Institutions,85,Religious Figure,,Sheik Hassan al-Naimi,95,Iraq,15,Religious Figures/Institutions,85,Religious Figure,,Sheik Talal Nayef,95,Iraq,,,,,,,,,Badr Brigades,,,,,,The motivation for the attack was likely revenge for the killing of a Shiite cleric a day prior.,1,,,,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,1,2,0,,3,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),,,"Bassem Mroue, “Shiite, Sunni clerics shot dead in Baghdad,” Associated Press Worldstream, May 15, 2005.","“Iraqi Sunni Muslim association blames Shiite militia for killing of clerics,” Associated Press Worldstream, May 15, 2005.",,CETIS,0,0,0,0,,5/15/05,5/15/05,5/15/05,1595
2.00505E+11,2005,5,17,,1,5/17/05,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,,,5,0,,05/17/2005: A video posted on the internet by the militant group Ansar al-Sunnah depicted two Iraqi hostages confessing to working on US bases in Anbar province and then being killed by automatic weapons. One of the hostages read a statement warning Iraqis not to cooperate with U.S. forces. The video did not reveal when the abductions or the killings had taken place.,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,14,Private Citizens & Property,68,Named Civilian,,Tarek Ammouri,95,Iraq,14,Private Citizens & Property,,,,Unknown,95,Iraq,,,,,,,,,Ansar al-Sunna,,,,,,The motive of the attack was to convince Iraqis not to cooperate with U.S. forces,0,,,,0,1,6,Video,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,1,2,0,,-99,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),,,"Bassem Mroue, “Iran foreign minister holds historic talks in Iraq,” Associated Press Worldstream, May 17, 2005.",,,CETIS,0,0,0,0,,5/17/05,5/17/05,5/17/05,1597
2.00505E+11,2005,5,18,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"05/18/2005: Unidentified gunmen shot and killed Ibrahim Khmamas, an investigator in the Iraqi Interior Ministry, outside his home in the Al-Za'faraniyah neighborhood of Baghdad, Iraq. The general’s wife and driver were also wounded in the assault. The group al-Qa’ida in Iraq claimed responsibility for the attack.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Iraqi Interior Ministry,Investigator Ibrahim Khmamas,95,Iraq,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian companion,Wife of Ibrahim Khmamas,95,Iraq,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,4,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,2,0,0,-9,4,Unknown,-99,,0,,,,,,,,,,,,,,,,,"“Iraqi police investigator gunned down as bomb blasts kill two,” Agence France Presse, May 18, 2005.","Bassem Mroue, “Gunmen kill Iraqi general, driver as campaign against government persists; Iraqi prime minister to visit Turkey,” The Associated Press, May 18, 2005.","“Iraq: Al-Zarqawi Group Claims Credit for Assassinating Interior Ministry Officer,” Al-Jazirah, May 18, 2005.",CETIS,0,0,0,0,,5/18/05,5/18/05,5/18/05,1598
2.00505E+11,2005,5,23,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"05/23/2005: Gunmen shot and killed Wael Rubaie, an adviser to the Iraqi Ministry of National Security, in the Mansour district of Baghdad, Iraq. His driver was also killed in the assault. The group Al-Qa’ida in Iraq claimed responsibility for the attack.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),20,Intelligence,Iraq Ministry of National Security,Adviser to the Ministry of National Security Wael Rubaie,95,Iraq,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Driver,Driver assigned to Wael Rubaie,95,Iraq,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,,0,1,10,Unknown,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,0,0,0,0,-9,4,Unknown,-99,,0,,,,,,,,,,,,,,,,,"Nicolas Rothwell, “Battle for Baghdad streets,” The Australian, May 24, 2005.","“Iraq: Al-Zarqawi Group Claims Responsibility for Assassinating Cabinet Adviser,” Al-Arabiyah, May 23, 2005.","""Xinhua Learns Advisor to Iraq's Council of Ministers Assassinated in Baghdad,” Xinhua General News Service, May 23, 2005.",CETIS,0,0,0,0,,5/23/05,5/23/05,5/23/05,1603
2.00505E+11,2005,5,23,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato,34.88576,44.639424,1,0,,"05/23/2005: A suicide truck bomb targeting a Kurdish official exploded in the town of Tuz Khurmatu, Iraq, killing 5 people and wounding 18 others. The official, Mohammed Mahmud, was wounded in the explosion. The group Ansar al-Sunna claimed responsibility for the attack in a statement on the internet.",1,1,1,0,,,0,1,1,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Member of the political party Patriotic Union of Kurdistan,Mohammed Mahmud,95,Iraq,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian companions,Brother of Mohammed Mahmud and other travelling companions,95,Iraq,,,,,,,,,Ansar al-Sunna,,,,,,Unknown,0,,,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,6,0,1,18,0,0,-9,4,Unknown,-99,,0,,,,,,,,,,,,,,,,,"“Attacks kill at least 7 Iraqis, 4 US troops,” China Daily, May 24, 2005.","Adrian Blomfield, “Iraqi forces swoop on rebel areas as bombers strike again,” The Daily Telegraph (London), May 24, 2005.","“Al-Qaeda linked group claims attack targeting Kurdish official in Iraq,” Agence France Presse, May 24, 2005.",CETIS,0,0,0,0,,5/23/05,5/23/05,5/23/05,1603
2.00505E+11,2005,5,29,,1,5/29/05,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,35.46883,44.39098,1,0,,"05/29/2005: Insurgents killed General Ahmad Saleh al-Baranzanchi, the director of internal affairs of the province of Kirkuk, after abducting him from his home in Kirkuk, Iraq. The group Ansar al-Sunna claimed responsibility for the assassination.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),1,Assassination,2,Armed Assault,2,Government (General),18,"Government Personnel (excluding police, military)",Director of Internal Affairs of Kirkuk,Director of Internal Affairs General Ahmad Saleh al-Baranzanchi,95,Iraq,,,,,,,,,,,,,,,,,Ansar al-Sunna,,,,,,Unknown,0,,,,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,-9,4,Unknown,-99,,1,1,0,2,,,Unknown,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,,"“Iraq attack kills 27, US detains Sunni political chief 'by mistake',” Agence France Presse, May 30, 2005.","“KUNA: Officer 'Assassinated' in Kirkuk, Two Bodies Discovered in Al-Anbar,” KUNA, May 30, 2005.","“Iraqi politician arrested as bombs kill 27,” China Daily, May 31, 2005.",CETIS,0,0,0,0,,5/29/05,5/29/05,5/29/05,1609
2.00505E+11,2005,5,29,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.2975,44.290556,1,0,,"05/29/2005: Insurgents attacked a police major crimes unit in the Amariyah neighborhood of Baghdad using rocket-propelled grenades, mortars, machine-guns, and a car bomb. The attack killed seven civilians and four police officers, and wounded twelve civilians. Al-Qaeda in Iraq claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,2,Armed Assault,7,Facility/Infrastructure Attack,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Unit,95,Iraq,14,Private Citizens & Property,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,The likely motive was to break detained militants out of custody. The insurgents were unsuccessful in this regard.,1,,,,,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,5,Firearms,2,Automatic Weapon,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,"The attackers utilized a car bomb, RPG's, and mortars.",11,0,,12,0,,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"Paul Garwood, “Iraq on the offensive to stop slaughter; Baghdad divided into tight quadrants as ‘iron fist’ will strike insurgents first,” Associated Press, May 30, 2005.",,,CETIS,0,0,0,0,,5/29/05,5/29/05,5/29/05,1609
2.00505E+11,2005,5,30,,0,,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.483333,44.433333,1,0,,"05/30/2005: Three suicide bombers detonated explosives during a police rally in Al-Hillah, Iraq, killing 31 and wounding 108 others. The group Al-Qa’ida in Iraq claimed responsibility for the attack.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Police officers protesting at a rally,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,3,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,,,,,34,0,3,108,0,0,-9,4,Unknown,-99,,0,,,,,,,,,,,,,,,,,"Jonathan Finer and Saad Sarhan, “Three Bombers Kill 31 In Iraq; Well-Coordinated Attacks Target A Police Protest,” The Washington Post, May 31, 2005.","Jeffrey Fleishman and Louise Roug, “U.S. raid heightens distrust in Iraq,” The Star-Ledger (Newark, New Jersey), May 31, 2005.","“Iraq attack kills 27, US detains Sunni political chief 'by mistake,'” Agence France Presse, May 30, 2005.",CETIS,0,0,0,0,,5/30/05,5/30/05,5/30/05,1610
2.00505E+11,2005,5,30,,0,,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.483494,44.433269,1,0,,"05/30/2005: A group loyal to Abu Musab al-Zarqawi claimed responsibility for double suicide attacks in Hillah that killed twenty-seven and injured at least 118.  The suicide bombers entered a crowd of more than 500 former police commandos who were protesting outside the police station, and new recruits who were there to apply to join the police.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,"The motive of the attack was to kill new and former police officers, and to discourage others from joining the police force.",1,,,2,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,,,,,27,0,2,128,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"“Zarqawi group says it carried out double suicide attacks,” Agence France Presse, May 30, 2005.","“Al Zarqawi group claims Iraq’s double suicide attack – Al Jazeera,” BBC Monitoring Middle East, May 30, 2005.",,CETIS,0,0,0,0,,5/30/05,5/30/05,5/30/05,1610
2.00506E+11,2005,6,11,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"06/11/2005: A suicide car bomb severely damaged the building of the Slovak Embassy in Baghdad, Iraq, resulting in no casualties and no damage to the residence. An Iraqi branch of Al-Qa`ida claimed responsibility for the attack, claiming that a meeting of US CIA agents was going on inside the embassy.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,Slovak Ministry of Foreign Affairs,Slovak Embassy in Baghdad,179,Slovak Republic,2,Government (General),20,Intelligence,US Central Intelligence Agency,CIA agents in Iraq,217,United States,,,,,,,,,Al-Qa`ida in Iraq,,,,,,"According to the announced claim, they were targeting US CIA agents who they claimed were meeting in the Slovak Embassy.",0,,,1,0,1,10,Unknown,,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,1,0,1,0,0,0,1,2,Major (likely > $1 million but < $1 billion),-99,"Reports say that the embassy building was severely damage, both externally and internally.",0,,,,,,,,,,,,,,,,"Slovak Intelligence responded to the attack by announcing that they feared that Slovaks might now be targeted by al-Qa'ida. In addition, the claimed meeting of US CIA agents in the Slovak Embassy was unconfirmed. The US might not have been a target.","""Suicide Bomber Damages Slovak Embassy in Iraq -- Slovak Official,"" TA3 Television, June 11, 2005.","""Slovaks' No Comment on Claim of al-Qa'idah Link to Attack on Embassy in Iraq,"" Radio Twist, June 11, 2005.","""Slovaks Might be Targeted by Terrorists -- Slovak Intelligenc Service,"" Radio Slovenska, June 12, 2005.",CETIS,0,1,1,1,,6/11/05,6/11/05,6/11/05,1622
2.00506E+11,2005,6,13,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"06/13/2005: An American convoy was attacked in Baghdad using a booby-trapped car. The attack, which may have been targeting an unspecified US diplomat, killed two Iraqis and might have wounded some American soldiers. The al-Zarqawi group, Tanzim al-Qa'ida fi Bilad al-Rafidayn [Al-Qa`ida Organization in the Land of the Two Rivers], claimed responsibility.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,1,Assassination,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",US Department of State,US diplomat in Baghdad,217,United States,4,Military,29,Military Unit/Patrol/Convoy,United States Military,US Army convoy escorting a US diplomat,217,United States,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,3,0,1,,,0,0,,,,,0,,,,,,,,,,,,,,,,"Authorities were unsure who or what the exact target was, and reports of the claim did not specify an intended target. Reports also do not confirm or deny whether there were American soldiers who were wounded in the attack.","""'High-Ranking US Diplomat' Survives Suicide Attack in Iraq 13 Jun,"" Al-Arabiyah Television, June 13, 2005.","""Al-Zarqawi Group Claims Responsibility for 13 June Attacks in Iraq,"" Al-Arabiyah Television, June 14, 2005","""Program Summary:  Doha Al-Jazirah SAT TV 1300 GMT 13 Jun 05,"" Al-Jazirah Satellite Television Network, June 13, 2005.",CETIS,0,1,1,1,,6/13/05,6/13/05,6/13/05,1624
2.00506E+11,2005,6,14,,0,,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,35.46883,44.39098,1,0,,"06/14/2005: In a pair of attacks against Iraqi civilians on June 14th, a suicide attack in Kirkuk, Iraq, killed about 20 civilians and injured as many as 53 others, mostly government employees waiting in line to pick up their paychecks at a bank in the city's center. Jaysh Ansar al-Islam claimed responsibility for the attack the following day.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Iraqi Government,Iraqi Government department employees,95,Iraq,,,,,,,,,,,,,,,,,Ansar al-Islam,,,,,,Unknown,0,,,,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,,,,,20,0,1,65,0,0,-9,,,,,0,,,,,,,,,,,,,,,,The number of wounded was reported as low as 50 and as high as 80. The numbers killed ranged from 18 to 22.,"""18 Iraqis Killed in Kirkuk Explosion, 10 Killed in Ba'qubah,"" Al-Jazirah Satellite Television, June 14, 2005.","""Turkey Condemns Suicide Attack in Kirkuk,""  Anatolia, June 14, 2005.","""Iraq:  Jaysh Ansar al-Islam Claims Responsibility for Kirkuk Bombing 14 June,"" Al-Arabiyah Television, June 15, 2005.",CETIS,0,0,0,0,,6/14/05,6/14/05,6/14/05,1625
2.00506E+11,2005,6,17,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.34,43.13,1,0,,"06/17/2005: Ansar al-Sunna claimed responsibility in an internet statement for the assassination of Salem Mahmoud al-Haj Ali, an Iraqi judge. He and his driver were shot and killed while on his way to work in Mosul, Iraq. The claim was not verified by authorities.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,2,Government (General),14,Judge/Attorney/Court,Iraqi Judge,Salem Mahmoud al-Haj Ali,95,Iraq,,,,,,,,,,,,,,,,,Ansar al-Sunna,,,,,,Unknown,0,,,,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"“Iraqi judge killed in Mosul” Xinhua General News Service.  June 17, 2005.",,,CETIS,0,0,0,0,,6/17/05,6/17/05,6/17/05,1628
2.00506E+11,2005,6,19,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"06/19/2005: A suicide bomber detonated in the Ibn Zanbour restaurant in Baghdad, Iraq and killed 23 people. The number of injured and the amount of damage was not reported. Al-Qaida in Iraq claimed responsibility for the attack on the restaurant, which was frequented by Iraqi police and soldiers due to its proximity to the Green Zone. The claim was not verified by authorities.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Café,Ibn Zanbour restaurant,Civilians,95,Iraq,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",,Iraqi police and military,95,Iraq,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,,,,,23,0,1,,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"“Suicide Blast at Iraq Restaurant Kills 23” Associated Press Online.  June 19, 2005.",,,CETIS,0,0,0,0,,6/19/05,6/19/05,6/19/05,1630
2.00507E+11,2005,7,1,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.329718,44.386383,1,0,Haifa Street,07/01/2005: Gunmen shot and killed a man who was an aide to Iraq's Grand Ayatollah Ali Sistani. Two of the aide's body guards were also killed in the attack that occurred as the men were going to Friday prayer at al-Doreen Mosque in Baghdad. Al-Qa`ida claimed responsibility for the shooting.,1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85,Religious Figure,Shi`i Sect,Religious Leadership,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,,5,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,The killing of Sistani's aid is symbolic of the growing sectarian war between Sunni and Shi`i.,"Andy Mosher, “Aide to Cleric Killed in Baghdad; Objective Thought to Tempt Civil War,” The Washington Post, July 3, 2005.","James Glanz, “Top Shi`i Cleric’s Aide Killed, and Shi`i Office Attacked,” The New York Times, July 2, 2005.","Leila Fadel, “Lead Cleric’s Aide is Killed by Gunmen; Sunni Imam Kidnapped in Apparent Retaliation,” Pittsburgh Post-Gazette, July 2, 2005.",CETIS,0,0,0,0,,7/1/05,7/1/05,7/1/05,1642
2.00507E+11,2005,7,1,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.314654,44.347298,1,0,Mansour (District),"07/01/2005: One person was killed and another injured when a suicide bomber detonated the explosives in his car outside an office in Baghdad, Iraq. The office belonged to the Dawa political party, of which Iraq’s then Prime Minister Ibrahim Jafari was a member. There were no reports of damage, and no one claimed responsibility for the attack that also killed the driver of the car. However, al-Qa`ida was blamed.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Daawa Party,Prime Minister Jafari,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,1,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,2,0,1,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,"While responsibility for the attack was not claimed, Al-Qa`ida involvement is a likely guess.","Andy Mosher, “Aide to Cleric Killed in Baghdad; Objective Thought to Tempt Civil War,” The Washington Post, July 3, 2005.","James Glanz, “Top Shi`i Cleric’s Aide Killed, and Shi`i Office Attacked,” The New York Times, July 2, 2005.","Leila Fadel, “Lead Cleric’s Aide is Killed by Gunmen; Sunni Imam Kidnapped in Apparent Retaliation,” Pittsburgh Post-Gazette, July 2, 2005.",CETIS,0,0,0,0,,7/1/05,7/1/05,7/1/05,1642
2.00507E+11,2005,7,2,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.308137,44.393925,1,0,Near the Green Zone,"07/02/2005: Twenty people were killed and another 21 were injured when a suicide bomber detonated his explosives near a police recruitment center in Baghdad, Iraq. Al-Qa`ida in Iraq claimed responsibility for the attack.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Iraqi Police Recruits,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,20,0,1,21,0,0,-9,,,,,0,,,,,,,,,,,,,,,,Reports vary on the number of dead and injured. The number thought to be dead is between 12-20 and the number injured is thought to be 20-25.,"Peter Graff and Andy McSmith, “Baghdad Blasts Leave 25 Dead In Fresh Surge of Violence,” Independent on Sunday, July 3, 2005.","Edward Wong, “Bombers in Iraq Kill 20; Security Forces are Targets,” The New York Times, July 3, 2005.","“Iraq Suicide Bomber Targets Cop Recruits,” Calgary Sun, July 3, 2005",CETIS,0,0,0,0,,7/2/05,7/2/05,7/2/05,1643
2.00507E+11,2005,7,2,,0,,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.483494,44.433269,1,0,,"07/02/2005: Two suicide bombers killed five people and wounded 12 more in the city of Hillah in Iraq’s Babil Governorate. The first bomb targeted a police checkpoint in the city, and the second bomb blew up as policemen and civilians rushed to the scene of the first attack. No group claimed responsibility for the bombings.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Iraqi Police Recruits,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,,,,,8,0,2,26,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"Peter Graff and Andy McSmith, “Baghdad Blasts Leave 25 Dead In Fresh Surge of Violence,” Independent on Sunday, July 3, 2005.","Edward Wong, “Bombers in Iraq Kill 20; Security Forces are Targets,” The New York Times, July 3, 2005.","Robert H. Reid, “At Least 25 Die in Iraq Suicide Bombings,” The Star-Ledger, July 3, 2005",CETIS,0,0,0,0,,7/2/05,7/2/05,7/2/05,1643
2.00507E+11,2005,7,2,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"07/02/2005: Nine people, including two policemen, were wounded when a parked car bomb exploded near a police station in Baghdad, Iraq. There were no damage reports, and no one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Iraqi Police,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12,Remote Trigger,,,,,,,,,,,,,,0,0,0,9,0,0,-9,,,,,0,,,,,,,,,,,,,,,,One in a series of attacks in Baghdad on 7/2/2005. Can be difficult to match attacks and descriptions from different sources.,"Robert H. Reid, “At Least 25 Die in Iraq Suicide Bombings,” The Star-Ledger, July 3, 2005","“Egyptian Ambassador to Iraq Kidnapped,” AFX International Focus, July 3, 2005.",,CETIS,0,0,0,0,,7/2/05,7/2/05,7/2/05,1643
