,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
3343,27162,200407270001,2004,7,27,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"07/27/2004: A rocket launched by suspected Taliban fighters hit the road directly in front of the Chinese Embassy in Kabul, Afghanistan. There were no casualties, but the rocket did cause some damage. A 60 centimeter-wide crater was left in the road, and the Embassy gate and wall, as well as a housing unit, had slight damage. The rocket also landed near the house of Afghanistan’s Minister of Health, so the intended target was unclear.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,Chinese Ministry of Foreign Affairs,"Chinese Embassy in Kabul, Afghanistan",44.0,China,2.0,Government (General),18.0,"Government Personnel (excluding police, military)",Afghanistan Ministry of Health,Afghanistan's Minister of Heath,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,The suspected Taliban fighters fired a rocket.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"The rocket created a 60 centimeter wide crater in the road outside the embassy.  Also, the wall and gate around the embassy was slightly damaged in addition to a housing unit on the embassy grounds.",0.0,,,,,,,,,,,,,,,,,"“Chinese Embassy suffers shrapnel hit from rocket attack 27 Jul,” China Daily, July 29, 2004.","“Rocket explodes near Chinese Embassy in Kabul,” Xinhua General News Service, July 27, 2004.","“Rocket explodes by Kabul Chinese Embassy,” United Press International, July 27, 2004.",CETIS,0,1,1,1,
3345,27166,200407280002,2004,7,28,,0,,4,Afghanistan,6,South Asia,Ghazni,Bila Khel,33.301944,68.476111,2.0,0,,"07/28/2004: A bomb exploded in a mosque that was being used for voter registration in Belal Kheil, Ghazni Province, Afghanistan. Six Afghans, including two United Nations staff, were killed and seven were wounded, two critically. The Taliban claimed credit for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),19.0,Election-related,Afghan Electoral System,"Voter registration center, which was set up at a Mosque in Afghanistan",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,To dissuade civilians from voting.,1.0,,,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,6.0,0.0,0.0,7.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"“Bomb kills two in eastern Afghanistan,” Deutsche Presse-Agentur, July 28, 2004.","Rachel Morarjee, “Six killed including two UN staff in central Afghanistan,” Agence France Presse, July 28, 2004.","“U.N. ‘outraged’ at Afghan poll blast,” United Press International, July 28, 2004.",CETIS,0,0,0,0,
3348,27170,200407290002,2004,7,29,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"07/29/2004: Police were tipped-off about a bomb attack in Kabul, Afghanistan. NATO-led peacekeepers responded with local police and were able to discover and defuse two bombs. Seven kilograms of explosive materials with detonating fuses were hiding in a plastic bag on a motorcycle and a second bag containing seven BM-1 rockets and seven kilograms of explosive devices were discovered in a hand cart. Three men were arrested on suspicion and some within the government believed the men were connected to the Taliban.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Afghan Police,"Police officers in Kabul, Afghanistan",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,3.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,Seven kilograms of explosive materials with detonating fuses were hiding in a plastic bag on a motorcycle and a second bag containing seven BM-1 rockets and seven kilograms of explosive devices were discovered in a hand cart.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Kabul Police foil terrorist attack,” Xinhua General News Service, July 29, 2004.","“Police foil bomb plot in Afghan capital,” Agence France Presse, July 29, 2004.",,CETIS,0,0,0,0,
3351,27179,200407310003,2004,7,31,,0,,4,Afghanistan,6,South Asia,Helmand,Khan Shine,30.548611,63.788611,1.0,1,"This incident occurred near Khan Shine, but reports do not mention how far outside the city the attack took place.","07/31/2004: Tawoos Khan (Thawos Khan), the Governor of Khan Shine District in Helmand Province, was killed along with four bodyguards in an attack on the governor’s convoy near Khan Shine, Afghanistan. Taliban insurgents claimed responsibility for the attack, which killed a total of five and injured two.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government Official,"Tawoos Khan (Thawos Khan), Governor of Khan Shine District",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,,1.0,10.0,Unknown,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,5.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"“Afghan District head, four bodyguards killed in ambush,” Agence France Presse, July 31, 2004.","“Government official killed, three election workers injured in attacks in southern Afghanistan,” The Associated Press, July 31, 2004.","“Afghan District head, four bodyguards killed in ambush,” Channel NewsAsia, July 31, 2004.",CETIS,0,0,0,0,
3363,27212,200408040001,2004,8,4,,0,,4,Afghanistan,6,South Asia,Logar,Baraki Barak,33.969167,68.944722,1.0,1,This incident occurred 40 miles south of Kabul.,"08/04/2004: A mine attached to a bicycle was detonated by remote control when a pick-up truck carrying an Afghan government official and a judge slowed down for a ramp, near Baraki Barak in Logar province. The bomb left the official and judge uninjured, but killed three of the judge's children who were riding in the open rear of the truck. It was unknown who perpetrated the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Afghan Government,Afghan government officials,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,The mine was attached to a bicycle.,3.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The rear of the pick-up truck was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"“Bicycle bomb kills judge's children,” Western Morning News (Plymouth), August 04, 2004.",,,CETIS,-9,-9,0,-9,
3371,27251,200408190001,2004,8,19,,0,,4,Afghanistan,6,South Asia,Ghazni,Rahman Kala,32.84243,68.071923,1.0,0,,"08/19/2004: The Taliban killed four Afghan government troops in Ghazni Province, Afghanistan. The victims were Afghan security forces guarding a convoy. Latifollah Hakimi, a Taliban spokesman, claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,9,Unknown,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Afghan National Security Force (ANSF),Security personnel,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,13,Unknown,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghanistan: Taliban Claims Eight Government Troops Killed in Ghazni, Fariab,” Mashhad Voice of the Islamic Republic of Iran External Service, August 19, 2004.",,,CETIS,0,0,0,0,
3372,27253,200408200003,2004,8,20,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"08/20/2004: Seven Afghan policemen were hurt when six closely timed explosions struck an electoral commission building in Farah, Afghanistan. No building personnel were injured in the bombing. Although no group claimed responsibility for the incident, the Taliban had tried to disrupt the election process in the past.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),19.0,Election-related,Electoral Commission Building,An electoral commission building in Farah,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,Six closely timed explosions struck the building.,0.0,0.0,0.0,7.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"“AFP: 7 Hurt in Blast at Western Afghan Electoral Building,” Agence France Presse, August 20, 2004.",,,CETIS,0,0,0,0,
3375,27261,200408220003,2004,8,22,,0,,4,Afghanistan,6,South Asia,Khost,Unknown,33.358508,69.859741,4.0,0,,"08/22/2004: Taliban insurgents fired 20 rockets at border posts in Khost Province in eastern Afghanistan, along the border with Pakistan. No casualties resulted from the attack. Mowlawi Abdol Samad, a spokesman for the Taliban, claimed that the group’s members fired the rockets.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,3,Police,24.0,Police Checkpoint,Afghan Border Police (ABP),Border posts,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,The Taliban claimed to have fired 20 rockets during the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghanistan: Taliban Fire Rockets at Military Border Posts in Khost Province,” Afghan Islamic Press, August 23, 2004.",,,CETIS,0,0,0,0,
3382,27286,200408270003,2004,8,27,,0,,4,Afghanistan,6,South Asia,Zabul,Khak-e Afghan,32.861304,67.180975,2.0,1,This incident occurred between Arghandab District and Khak-e Afghan in Afghanistan's Zabol Province.,"08/27/2004: Two Afghan soldiers were killed by the Taliban between Zabul Province’s Arghandab District and Khak-e Afghan. A Taliban spokesman, Latifollah Hakimi, claimed that the Taliban attacked vehicles of Afghan forces between Khak-e Afghan and Daichupan and killed some Afghan soldiers. Reports indicated that the soldiers' vehicle may have struck a land mine.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Afghan National Army (ANA),Soldiers,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,8.0,Personal claim,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,8.0,Land Mine,,,,,,,,,,,,,,2.0,0.0,0.0,,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Afghanistan: Two Vehicles Destroyed by Taliban, Soldier Killed in Mine Explosion in Zabol,” Afghan Islamic Press, August 27, 2004.","“Afghanistan: Taliban Kill Two Soldiers in Zabol Province 27 Aug,” Afghan Islamic Press, August 28, 2004.",,CETIS,0,0,0,0,
3383,27293,200408280001,2004,8,28,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"08/28/2004: An explosion tore through the office of Dyncorp, Inc., an American defense contractor, in Kabul, Afghanistan, killing at least four people and seriously injuring several more. No group claimed responsibility for the bombing, although local authorities suspected that the Taliban might have been behind the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,12.0,Construction,Dyncorp Inc.,Dyncorp Inc. offices in Kabul,217.0,United States,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,4.0,0.0,0.0,,,0.0,1,4.0,Unknown,,At least one building was damaged in the explosion.,0.0,,,,,,,,,,,,,,,,"Dyncorp Inc., was an American firm that provided security for Afghan President Hamid Karzai on behalf of the United States government.","Amir Shah, “At least four killed in blast outside U.S. security firm office in Afghan capital; School explosion kills 10,” Associated Press, August 29, 2004.","Stephen Graham, “Explosion in Afghan school kills ten, including nine minors, U.S. military says,” Associated Press Worldstream, August 29, 2004.",,CETIS,0,1,1,1,
3385,27297,200408280005,2004,8,28,,0,,4,Afghanistan,6,South Asia,Paktia,Zurmat,33.436221,69.031746,1.0,0,,"08/28/2004: A blast at a southeastern Afghanistan school killed nine youngsters and one adult. The child victims were said to be between the ages of 7 and 15, and 15 other people were injured. The explosion at a Paktia province school was caused by a bomb, and the U.S. military said the cause of the explosion was unclear.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,Afghani School,Students,4.0,Afghanistan,,,,,,,,,,,,,,,,,Other,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,10.0,0.0,0.0,15.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,Muslim Militants were suspected in the attack.,"“Coalition Medics Respond to Afghanistan School Bombing,” FDCH Federal Department and Agency Documents, August 30, 2004.","“At least four killed in blast outside U.S. security firm office in Afghan capital; School explosion kills 10,” The Associated Press, August 29, 2004.","“Explosion in Afghan school kills ten, including nine minors, U.S. military says,” Associated Press Worldstream, August 29, 2004.",CETIS,-9,-9,0,-9,
3386,27302,200408310001,2004,8,31,,0,,4,Afghanistan,6,South Asia,Laghman,Mihtarlam,34.667065,70.210865,1.0,0,,"08/31/2004: A member of the Taliban threw two grenades at a vehicle carrying American members of a provincial reconstruction team in Mehterlam, Afghanistan. An unspecified number were injured in the attack, including two Americans. Taliban spokesman, Mofti Latifollah Hakimi, claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),,,Civilians,Civilian members of a provincial reconstruction team,217.0,United States,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,1.0,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,,2.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghan Taliban Claim Responsibility for Attack on US Soldiers in Lagham Province,” Afghan Islamic Press, August 31, 2004.","“Afghan Taliban Claim Killing six Soldiers,” Afghan Islamic Press, August 31, 2004.",,CETIS,0,1,1,1,
3391,27314,200409030006,2004,9,3,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,1.0,0,,"09/03/2004: One person was killed and five were injured when a remote-controlled bomb attached to a car detonated as a UN vehicle passed by in Kandahar, Afghanistan. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),47.0,"International Organization (peacekeeper, aid agency, compound)",United Nations,"United Nations Vehicle in Kandahar, Afghanistan",422.0,International,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,,1.0,0.0,0.0,5.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,The victims were Afghan citizens that were not affiliated with the United Nations.,"“Attack on UN vehicle kills one in southern Afghanistan,” Agence France Presse, September 3, 2004.",,,CETIS,-9,-9,1,1,
3402,27354,200409160001,2004,9,16,,0,,4,Afghanistan,6,South Asia,Paktia,Gardez,33.6,69.216944,1.0,0,,"09/16/2004: The helicopter carrying President Hamid Kazai had a missile fired at it while he was traveling to Gardez, Afghanistan. The missile did not hit the copter and no one was injured. No one claimed responsibility for the attack.",1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),17.0,Head of State,Afghani President,President Hamid Kazai,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Karzai escapes injury as rocker misses copter,” Globe and Mail, September 17, 2004.",,,CETIS,-9,-9,0,-9,
3407,27363,200409170004,2004,9,17,,0,,4,Afghanistan,6,South Asia,Kandahar,Maruf,31.585831,67.028191,2.0,0,,"09/17/2004: Three pro-election tribal elders were shot by the Taliban in Maruf district, Afghanistan. Only one survived his injuries.",1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Tribal Elders,"Three pro-election tribal elders in Maruf district, Afghanistan",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“2 pro-election elders shot dead,” Chicago Tribune, September 19, 2004.",,,CETIS,0,0,0,0,
3420,27388,200409260001,2004,9,26,,0,,4,Afghanistan,6,South Asia,Unknown,Mehrpol,,,5.0,0,,"09/26/2004: The Jahesh-ol-Muslimeen attacked three oil tankers in Mehrpol, Afghanistan. No one was injured in the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,108.0,Oil,Oil tankers,"Oil tankers in Mehrpol, Afghanistan",217.0,United States,,,,,,,,,,,,,,,,,Jaysh al-Muslimin (Army of the Muslims),,,,,,Unknown,1.0,,,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"“Afghan Group Claims to Destroy Three US Oil Tankers in Kandahar Province,” Mashhad Voice of the Islamic Republic of Iran External Service, September 27, 2004.",,,CETIS,0,1,1,1,
3422,27393,200409270001,2004,9,27,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"09/27/2004: A bomb exploded near the 11th police district in Kabul, Afghanistan. No one was killed or injured in the attack. Police believe the Taliban is responsible for the attack, but they did not claim responsibility.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Afghanistan Police,11th Police District,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"“AFP: Bomb Explodes in Afghan Capital Days Ahead of Polls,” Hong Kong AFP, September 27, 2004.",,,CETIS,0,0,0,0,
3427,27413,200410010003,2004,10,1,,0,,4,Afghanistan,6,South Asia,Logar,Puli Alam,33.999938,69.019532,1.0,0,,"10/01/2004: A bomb exploded at the electoral campaign headquarters of President Karzai, killing the two men who were attempting to plant it. These militants were attempting to disrupt the forthcoming presidential elections in Afghanistan, and were likely Taliban.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Presidential Campaign Headquarters,Campaign headquaters of Hamed Karzai,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,The intent was to disrupt the election through intimidation.,0.0,,,2.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,1,4.0,Unknown,,The extent of the damage was unspecified.,0.0,,,,,,,,,,,,,,,,"The militants were suspected to be Taliban, because the Taliban have vowed to disrupt the election on the ninth of October, 2004. Similar incidents had been occuring, and also have resulted in inadvertant explosions.","“Two killed in attempt to bomb campaign office of Afghan president,” Agence France Presse, October 2, 2004.","Kelid, Kabul, “Two would-be bombers blown up in attempt on Afghan leader's campaign office,” BBC Monitoring South Asia – Political, October 1, 2004",,CETIS,0,0,0,0,
3431,27427,200410050001,2004,10,5,,0,,4,Afghanistan,6,South Asia,Khost,Unknown,33.358508,69.859741,4.0,0,The vehicle was near the Jaii Maiden district.,"10/05/2004: Three electoral officials traveling in a United Nations vehicle were ambushed in Khost province, Afghanistan in an attempt to disrupt the then forthcoming presidential elections.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,7,Government (Diplomatic),47.0,"International Organization (peacekeeper, aid agency, compound)",International monitors,UN election monitors,95.0,Iraq,,,,,,,,,,,,,,,,,Taliban,,,,,,The intent was to disrupt the election through intimidation.,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic Weapon,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The Taliban have made the claim that they will disrupt the election and will punish anyone that participates in it. The threat of violence has kept many of the 18 candidates off of the campaign trail. The local police chief stated that the attackers fled over the border into nearby Pakistan.,"“Suspected Taliban injure three electoral workers in southeast Afghanistan,” Agence France Presse, October 5, 2004.","“Nine suspected militants, seven police killed in violence in southern Afghanistan,” Associated Press Worldstream, October 5, 2004.",,CETIS,0,1,1,1,
3432,27430,200410060001,2004,10,6,,0,,4,Afghanistan,6,South Asia,Badakhshan,Faizabad,37.100732,70.556241,1.0,1,The convoy was on a road leading to the provincial capital at Faizabad.,"10/06/2004: An attempt was made on the life of Hamed Karzai’s vice-presidential running mate days before the election. The remote controlled bombing resulted in one death and five wounded, including the former governor of Badakhsan province. Though the Taliban claimed the attack in Badakhshan province, evidence suggested that drug lords were behind the attack.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Politician running for the post of Afghanistan vice-president,Vice-presidential candidate Ahmad Zia Massoud,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,The intent was to disrupt the election through intimidation.,0.0,,,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,The bomb was either remotely triggered or a landmine.,1.0,0.0,0.0,5.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"The attack was meant to intimidate Afghanis, and coupled with the other attacks has prevented many of the 18 candidates for president from traveling on the campaign trail. Both internal and external actors had a stake in the success or failure of the national elections. Drug lords feared that they would lose their drug profits with an assertive national government.","“Afghan drug 'mafia' behind assassination bid: minister,” Agence France Presse, October 6, 2004.","Haven, Paul, “Afghan leader Hamid Karzai's vice-presidential hopeful survives assassination attempt,” The Associated Press, October 6, 2004.","“Taliban claim attack on Afghan president's running mate,” Kyodo News Service, October 6,",CETIS,0,0,0,0,
3434,27438,200410080001,2004,10,8,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"10/08/2004: A day before the first national election in Afghanistan, a rocket attack targeted the district of Kabul that houses the U.S. Embassy, the German and Pakistani Missions, as well as the UN and ISAF Headquarters. There was no immediate word of any injuries or damage.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,"City of Kabul ""Diplomatic"" District","The Kabul District, which houses the U.S. Embassy, German and Pakistani missions, and the headquarters of the U.S. military and ISAF",999.0,Multinational,,,,,,,,,,,,,,,,,Unknown,,,,,,The intent was to disrupt the election through intimidation.,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,"The weapon was a 107mm BM-21 rocket, which can put 21 shots on target in one minute.",0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,"The rockets landed in the rich residential disrtrict of Wazir Akbar Khan. 28 hours after the incident, the Afghan national elections took place across Afghanistan and at refugee camps in Pakistan.","Daniel Cooney, “Explosion rattles Afghan capital near U.S. Embassy ahead of elections,” The Associated Press, October 7, 2004.","“Rocket fired near German embassy in Kabul,” Deutsche Presse-Agentur, October 8, 2004.","“No casualties in rocket attack in pre-dawn Kabul,” Xinhua General News Service, October 7, 2004.",CETIS,-9,-9,1,1,
3436,27444,200410090002,2004,10,9,,0,,4,Afghanistan,6,South Asia,Uruzgan,Tarin Kot,32.666404,65.90362900000001,1.0,1,The convoy was moving from Chura to the province capital at Tirin Kot and was in the mountains.,"10/09/2007: Suspected Taliban militants attacked a convoy containing ballot boxes from polling stations after the Afghan elections. The attack occurred in Southern Urusgan, with three police officers killed and another two wounded. The eight police officers died when their vehicle struck a mine near Shah Wali Kot. The attackers failed to remove or destroy the ballots.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Afghan Police,Convoy of Afghan police carrying election results in ballot boxes,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,The intent was to disrupt the election.,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic Weapon,,,,,,,,,,,,,,3.0,0.0,,2.0,0.0,,0,,,,,0.0,,,,,,,,,,,,,,,,The convoy of four pickup trucks war fired on and fired back at the suspected Taliban. The militants then fled and the convoy was able to continue to Tirin Kot where a US military helicopter will pick up the ballots for counting in Kandahar.,"“Three police officers dead in attack on truck carrying ballot boxes,” Deutsche Presse-Agentur, October 9, 2004.","Noor Kahn, “Election day violence leaves dozens of militants, Afghan forces reported dead,” Associated Press Worldstream, October 9, 2004.",,CETIS,0,0,0,0,
