eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,strdate,datetime,date,idate
200510090001,2005,10,9,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,4.0,0,,"10/09/2005: A suspected Taliban suicide bomber attacked a British Embassy security detail in Kandahar (Province), Afghanistan. The perpetrator rammed his car into the embassy team’s vehicle injuring four British security personnel. Although no group claimed responsibility for the bombing, Afghan government officials suspected that the Taliban had orchestrated the strike.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",British Embassy in Afghanistan,An embassy team in Kandahar (Province),216.0,Great Britain,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,The perpetrator rammed his car into the victim's vehicle.,1.0,0.0,1.0,4.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Two vehicles were damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"“Four Britons wounded in suicide bombing in Afghanistan,” Agence France Presse, October 9, 2005.","“Four Britons Injured in Suicide Bomb Attack in South Afghanistan,” BBC Monitoring International Reports, October 9, 2005.","“Four Britons Injured by Suicide Car Bomber,” Birmingham Post, October 9, 2005.",CETIS,0,1,1,1,,10-9-2005,2005-10-09,2005-10-09,1742
200510100001,2005,10,10,,1,2005-10-10,4,Afghanistan,6,South Asia,Helmand,Bahram Chah,29.4371,64.03841800000001,1.0,0,,10/10/2005: About 60 Suspected Taliban members attacked a police convoy sparking a seven hour gun battle in Afghanistan’s Helmund Province that left 19 policemen dead and five others missing. The convoy was traveling on a major drug trafficking route from Afghanistan to Iran. No group claimed responsibility for the attack.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Afghan Police,A police convoy in Helmund Province,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,60.0,,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,19.0,0.0,,,0.0,,1,3.0,Minor (likely < $1 million),-99.0,Five police vehicles were destroyed in the attack.,0.0,,,,,,,,,,,,,,,,,"“Attack Kills 18 Afghan Policemen,” The New York Times, October 12, 2005.","“AFGHAN REBELS ATTACK POLICE CONVOY, KILLING 19 OFFICERS,” The Toronto Sun, October 12, 2005.","“Afghan insurgents kill 18 policemen in ambush,” The Globe and Mail (Canada), October 12, 2005.",CETIS,0,0,0,0,,10-10-2005,2005-10-10,2005-10-10,1743
200510100002,2005,10,10,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,4.0,0,,"10/10/2005: A suicide bomber suspected to have been a member of the Taliban blew himself up outside of a house belonging to former warlord, Shah Agha in Kandahar (Province), Afghanistan. Agha and three other people were killed while another five were injured in the blast. Local authorities apprehended an individual whom they suspected had been instrumental in orchestrating this and other suicide bombings in the region.",1,1,1,0,,,1,1,1,1,Assassination,,,,,17,Terrorists/Non-State Militia,94.0,Non-State Militia,Afghan Warlord,"Shah Agha, a local warlord",4.0,Afghanistan,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Civilians,Civilians working at Shah Agha's residence in Kandahar (Province),4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,1.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,5.0,0.0,1.0,5.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,This was one of two related suicide bombing attacks in Khandahar (cf. 200510100003). Shah Agha had been a known supporter of US backed Afghan President Hamid Karzai.,"“Two suicide attackers kill four, injure five in Afghanistan,” Deutsche Presse-Agentur, October 10, 2005.","“Two blasts hit southern Afghanistan city, at least three dead,” Agence France Presse, October 10, 2005.",,CETIS,0,0,0,0,200510100003,10-10-2005,2005-10-10,2005-10-10,1743
200510100003,2005,10,10,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,4.0,0,,"10/10/2005: A suicide bomber suspected of belonging to the Taliban blew himself up when police confronted him in Kandahar (Province), Afghanistan. The perpetrator’s intended target was unknown, but United States Military assets were located in the area of the bombing. No group claimed responsibility for the attack.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,United States Military,A US military base in Kandahar (Province),217.0,United States,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in Kandahar (Province),4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Two suicide attackers kill four, injure five in Afghanistan,” Deutsche Presse-Agentur, October 10, 2005.","“Two blasts hit southern Afghanistan city, at least three dead,” Agence France Presse, October 10, 2005.",,CETIS,0,1,1,1,200510100002,10-10-2005,2005-10-10,2005-10-10,1743
200510120001,2005,10,12,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"10/12/2005: Suspected Taliban members fired four rockets in Kabul, Afghanistan. One rocket struck the home of Canadian Ambassador, David Sproule injuring two Afghan security personnel. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,1.0,Assassination,,,7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",Canadian Department of Foreign Affairs,"Canadian Ambassador, David Sproule's private residence in Kabul",38.0,Canada,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in Kabul,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Four rockets were fired at targets inside of Kabul.  Authorities described the rockets as being extremely inaccurate.,0.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Four rockets fired in Afghan capital ahead of Rice's visit,” Agence France Presse, October 12, 2005.","“Two rockets fired in Afghan capital ahead of Rice's visit,” Deutsche Presse-Agentur, October 12, 2005.",,CETIS,0,1,1,1,,10-12-2005,2005-10-12,2005-10-12,1745
200510170003,2005,10,17,,0,,4,Afghanistan,6,South Asia,Helmand,Unknown,31.363647,63.958611,4.0,0,,"10/17/2005: Taliban members shot and killed Mohammad Daud, the Director of National Security in Afghanistan’s Helmand Province. Three of Daud’s bodyguards were killed in the attack as well. The perpetrator’s ambushed Daud as he was en route to Sangin (District). Taliban spokesman, Qari Yusuf, claimed responsibility for the assassination.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),20.0,Intelligence,Director of Intelligence,Director of Intelligence Mohammad Daud,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Daud was targeted for supporting US forces in Afghanistan.,0.0,,,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Suspected militants in Afghanistan kill intelligence department chief,” Xinhua General News Service, October 17 2005.","“Afghanistan: Intelligence Chief, Cleric Killed in Helmand Province,” Peshawar Afghan Islamic Press, October 17, 2005.",,CETIS,0,0,0,0,,10-17-2005,2005-10-17,2005-10-17,1750
200510170004,2005,10,17,,0,,4,Afghanistan,6,South Asia,Kunar,Unknown,34.846589,71.097317,4.0,0,,"10/17/2005: The head of the religious Council for Kunar Province, Mawlawi Noor Ahmad Jan, was killed when suspected members of the Taliban broke into his house and shot him. He had been a vocal critic of the Taliban and had received death threats prior to the attack.",1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Islam,"Head of the Kunar Province Religious Council, Mawlawi Noor",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Waheedullah Massoud, “Officials Say 2 Pro-Government Religious Leaders Shot Dead in Afghanistan,” Agence France Presse, October 17, 2005.",,,CETIS,0,0,0,0,,10-17-2005,2005-10-17,2005-10-17,1750
200510180004,2005,10,18,,0,,4,Afghanistan,6,South Asia,Kandahar,Khanjak,32.153782,66.269447,1.0,0,,"10/18/2005: Suspected Taliban members shot and killed school headmaster, Abdol Wali, in Khanjak, Afghanistan. No group claimed responsibility for the murder.",1,1,1,0,,,0,1,0,1,Assassination,,,,,8,Educational Institution,50.0,Other Personnel,School Headmaster,School headmaster in Khanjak Village,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“'Enemies of the Country' Blamed for Shooting Dead Afghan School Principal,” Pajhwok Afghan News, October 19, 2005.",,,CETIS,0,0,0,0,,10-18-2005,2005-10-18,2005-10-18,1751
200510180005,2005,10,18,,0,,4,Afghanistan,6,South Asia,Kandahar,Panjwai district,31.550039,65.45263,3.0,0,,"10/18/2005: Unidentified gunmen suspected of being Taliban members shot and killed Ahmadollah, the head of Arghandab (District) in Afghanistan’s Kandahar (Province) Province. No group claimed responsibility for the assassination.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Arghandab (District),"Head of Arghandab (District), Ahmadollah",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“(District) Head Killed in Southern Afghanistan's Kandahar (Province) Province,” Peshawar Afghan Islamic Press, October 19, 2005.",,,CETIS,0,0,0,0,,10-18-2005,2005-10-18,2005-10-18,1751
200510240003,2005,10,24,,0,,4,Afghanistan,6,South Asia,Badakhshan,Faizabad,37.100732,70.556241,1.0,0,,"10/24/2005: Suspected Taliban members fired two rockets into Faizabad, Afghanistan, injuring a Nepalese national employed with the International Organization for Migration (IOM). One of the rockets struck an IOM building causing minor damage to the structure while the other hit the office of the city’s police commander. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,International Organization for Migration,The International Organization for Migration office in Faizabad,999.0,Multinational,3.0,Police,25.0,Police Security Forces/Officers,Faizabad Police,The police commissioner's office in Faizabad,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Two rockets were fired into the city.,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,,"“AFP: Nepali Wounded in Afghan Rocket Attack: Governor,” Agence France Presse, October 24, 2005.",,,CETIS,0,1,1,1,,10-24-2005,2005-10-24,2005-10-24,1757
200510270002,2005,10,27,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,4.0,0,,"10/27/2005: A remote controlled bomb attached to a bicycle exploded killing a police officer and injuring two civilians in Kandahar (Province), Afghanistan. The bomb was detonated near a police vehicle. The incident was attributed to the Taliban, but the group made no claim of responsibility.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Kandahar (Province) Police,A police vehicle in Kandahar (Province),4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,The bomb was attached to a bicycle and remotely detonated.,1.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“AFP: Afghanistan Bomb Attack Kills Policeman,” Agence France Presse, October 27, 2005.","“Xinhua Told: Roadside Bomb Kills One, Injures Two in Southern Afghan Province,” Xinhua, October 27, 2005.",,CETIS,0,0,0,0,,10-27-2005,2005-10-27,2005-10-27,1760
200510290004,2005,10,29,,0,,4,Afghanistan,6,South Asia,Logar,Unknown,34.014552,69.192392,4.0,0,,10/29/2005: Suspected Taliban members set fire to an all girls school that was under renovation in Afghanistan’s Logar Province. No group claimed responsibility for the arson attack.,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49.0,School/University/Educational Building,Primary School,An all girls school in Logar Province,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,,"“AFP: Another Girls' School Burnt Down in Afghanistan,” Agence France Presse, October 30, 2005.",,,CETIS,0,0,0,0,,10-29-2005,2005-10-29,2005-10-29,1762
200510290005,2005,10,29,,0,,4,Afghanistan,6,South Asia,Helmand,Qasim Karez,31.382116,64.348244,2.0,0,,"10/29/2005: The Taliban claimed responsibility for killing a provincial council candidate, Abdol Ghani, and two of his companions in Qasim Karez, Afghanistan. The perpetrators attacked Ghani’s car as he was returning from a feast killing his son and cousin as well.",1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Provincial Council Candidate,"Provincial Council Candidate, Abdol Ghani",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Taliban Claim Killing Provincial Candidate in Afghan Helmand Province,” Afghan Islamic Press, October 29, 2005.",,,CETIS,0,0,0,0,,10-29-2005,2005-10-29,2005-10-29,1762
200511070002,2005,11,7,,0,,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.583056,64.369167,1.0,0,,"11/07/2005: The Taliban claimed responsibility for a failed suicide car bombing attack on the governor of Afghanistan’s Helmand Province in Lashkargah. Although the suicide bomber was seriously injured in the assassination attempt, Helmand's Governor, Shir Mohammad Akhundzada, was uninjured in the attack.",1,1,1,0,,,0,0,1,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Helmand Provincial Government,"Shir Mohammad Akhundzada, Governor of Helmand Province",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,1.0,0.0,1.0,10.0,Unknown,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,The perpetrator attempted to ram a Toyota Corolla loaded with five explosive devices into the victim's car.,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A Toyota Corolla was destroyed in the attack.,0.0,,,,,,,,,,,,,,,,,"“Afghan Governor survives suicide attack, US Fed News,” November 7, 2005.","“Provincial governor in Afghanistan escapes suicide attack,” Xinhua General News Service, November 7, 2005.","“Suicide bomber targets governor of Southern Afghan Province,” Afghan Islamic Press, November 7, 2005.",CETIS,0,0,0,0,,11-7-2005,2005-11-07,2005-11-07,1771
200511110002,2005,11,11,,0,,4,Afghanistan,6,South Asia,Zabul,Unknown,32.191878,67.189449,4.0,1,On the Kandahar (Province)-Kabul Highway between Nimroz and Kabul in the southern part of Zabul Province,"11/11/2005: Suspected Taliban loyalists shot and killed Nimroz Provincial Governor Haji Namatullah as he was traveling in his car to a meeting in Kabul, Afghanistan. The ambush occurred on the Kandahar (Province)-Kabul Highway in the southern part of Afghanistan’s Zabul Province. No group claimed responsibility for the assassination.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Nimroz Province,Provincial Governor Haji Namatullah,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Taliban kill Afghan deputy governor,” Agence France Presse, November 11, 2005.","“Two senior Afghan pro-government figures slain,” The Associated Press, November 12, 2005.","“Deputy provincial governor killed in southern Afghanistan,” Xinhua General News Service, November 12, 2005.",CETIS,0,0,0,0,,11-11-2005,2005-11-11,2005-11-11,1775
200511120002,2005,11,12,,0,,4,Afghanistan,6,South Asia,Khost,Bak district,33.509963,70.121765,3.0,0,,"11/12/2005: Taliban members attacked the (District) Police Headquarters in Afghanistan’s Khost Province killing one officer and injuring six others. Two police vehicles, two motorcycles and part of the headquarter building were damaged in the attack. 12 nearby shops were set on fire as well. The Taliban claimed responsibility for the attack via a phone call to the Afghan Islamic Press.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Afghan Police,Bak (District) Police Headquarters,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,8.0,Incendiary,18.0,Arson/Fire,,,,,,,,,,1.0,0.0,0.0,6.0,0.0,,1,3.0,Minor (likely < $1 million),-99.0,Two police motorcycles and cars were damaged in the attack.  Also 12 nearby buildings were also set on fire.,0.0,,,,,,,,,,,,,,,,,"“Three Afghan policemen, ex-official killed in ""Taliban"" attacks,” Agence France Presse, November 12, 2005.","“Two senior Afghan pro-government figures slain in latest rebel attacks,” The Associated Press, November 12, 2005.","“Taleban claims killing five Afghan policemen in eastern province,” Afghan Islamic Press, November 12, 2005.",CETIS,0,0,0,0,,11-12-2005,2005-11-12,2005-11-12,1776
200511120003,2005,11,12,,0,,4,Afghanistan,6,South Asia,Helmand,Unknown,31.363647,63.958611,4.0,0,,"11/12/2005: Two suspected Taliban members shot and killed former (District) Chief, Abdul Hakim Khan, while he was praying in a mosque in Afghanistan’s Helmand Province. No group claimed responsibility for the assassination.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Helmand Provincial Government,"former (District) Chief, Abdul Hakim Khan",4.0,Afghanistan,15.0,Religious Figures/Institutions,86.0,Place of Worship,Islam,Mosque in Helmand Province,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,2.0,12.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"Afghan authorities launched a massive manhunt for the perpetrators arresting 12 suspects. The PNG-Post Courier and The Associate Press state that the victim was Governor Sher Mohammed Aghunzada. AFP, however, indicates that the victim was Abdul Hakim Khan and that Governor Sher Mohammed Aghunzada commented on the circumstances of Khan's death.","“Leaders slain,” PNG Post-Courier, November 14, 2005.","“Three Afghan policemen, ex-official killed in ""Taliban"" attacks,” Agence France Presse, November 12, 2005.","“Two senior Afghan pro-government figures slain,” The Associated Press, November 12, 2005.",CETIS,0,0,0,0,,11-12-2005,2005-11-12,2005-11-12,1776
200511130001,2005,11,13,,0,,4,Afghanistan,6,South Asia,Helmand,Sangin district,32.073333,64.833889,3.0,0,,"11/13/2005: Taliban members attacked a police vehicle in Afghanistan’s Sangin (District) killing three officers. The perpetrators seized the vehicle after the attack as well. Qari Yusuf Ahmadi, Taliban spokesman, claimed responsibility for the attack via a call to AFP.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Afghan Police,A police convoy in Sangin (District),4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,The perpetrators stole a police vehicle.,0.0,,,,,,,,,,,,,,,,,"“Local Officials Says Taliban Kill 3 Policemen in Southern Afghanistan,” Xinhua, November 13, 2005.","“Suspected Taliban Kill 3 Policemen in Afghanistan,” Agence France Press, November 13, 2005.","“Taleban kill three police officers in southern Afghan district,” Afghan Islamic Press, November 13, 2005.",CETIS,0,0,0,0,,11-13-2005,2005-11-13,2005-11-13,1777
200511140001,2005,11,14,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"11/14/2005: An unidentified suicide bomber rammed an explosive laden Toyota Corolla into a NATO armored vehicle that was part of a security convoy in Kabul, Afghanistan killing one soldier and injuring two others. Six Afghan civilians were injured in the blast as well. This was the first of two related suicide car bombings. The Taliban claimed responsibility for the attack.",1,1,0,1,1.0,Insurgency/Guerilla Action,1,1,1,3,Bombing/Explosion,,,,,4,Military,37.0,NATO,NATO,A NATO International Security Assistance Force (ISAF) vehicle in Kabul,422.0,International,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Kabul civilians,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,1.0,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,6,Explosives/Bombs/Dynamite,15.0,Vehicle,6.0,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,The bomber rammed his explosive laden Toyota Corolla into the target vehicle.,2.0,0.0,1.0,8.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Four dead in suicide attacks on NATO troops in Afghanistan,” Agence France Presse, November 14, 2005.","Amir Shah, “Car bomb in Kabul kills a NATO peacekeeper, wounds two,” The Associated Press, November 14, 2005.","“Bombers target peacekeepers in Afghanistan; At least 1 NATO soldier killed,” Grand Rapid Press (Michigan), November 14, 2005.",CETIS,0,1,1,1,200511140002,11-14-2005,2005-11-14,2005-11-14,1778
200511140002,2005,11,14,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"11/14/2005: A suicide bomber driving a Toyota Corolla attacked a NATO International Security Assistance Force (ISAF) in the Pul-e-Charkhi area of Kabul in Afghanistan. A Greek soldier, an Afghan soldier and two children were injured in the attack. The bombing was related to another suicide car bombing using a Toyota Corolla that occurred earlier the same day in Kabul. The Taliban claimed responsibility for the attack.",1,1,0,1,1.0,Insurgency/Guerilla Action,1,1,1,3,Bombing/Explosion,,,,,4,Military,37.0,NATO,NATO,A NATO International Security Assistance Force (ISAF) vehicle in Kabul,422.0,International,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Kabul civilians,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,1.0,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,6,Explosives/Bombs/Dynamite,15.0,Vehicle,6.0,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,The bomber rammed his explosive laden Toyota Corolla into the target vehicle.,1.0,0.0,1.0,4.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Second explosion shocks Afghan capital wounds 4, third attack foiled,” Xinhua General News Service, November 14, 2005.","“Four dead in suicide attacks on NATO troops in Afghanistan,” Agence France Presse, November 14, 2005.","“Suicide bombers kill nine in car attacks,"" Irish News, November 15, 2005.",CETIS,0,1,1,1,200511140001,11-14-2005,2005-11-14,2005-11-14,1778
200511160002,2005,11,16,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,4.0,0,,"11/16/2005: A Taliban suicide bomber rammed his taxi, which was laden with explosives, into a US military convoy in Kandahar (Province), Afghanistan. Although three Afghan civilians were killed and four others were injured, no Americans were harmed in the attack. The Taliban claimed responsibility for the bombing.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,4,Military,37.0,NATO,United States Military,A US military convoy in Kandahar (Province),217.0,United States,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Kandahar (Province) civilians,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,1.0,0.0,1.0,10.0,Unknown,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,15.0,Vehicle,6.0,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,4.0,0.0,1.0,4.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Suicide car bomber rams convoy kills 3,” Chicago Tribune, November 17, 2005.","David Rohde, “Suicide Bomber Kills 2 Afghans,” New York Times, November 17, 2005.","“Three civilians killed in suicide attack on US-Afghan forces: officials,” Agence France Presse, November 16, 2005.",CETIS,0,1,1,1,,11-16-2005,2005-11-16,2005-11-16,1780
