,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
3042,26319,200310100003,2003,10,10,,1,2003-10-11,45,Colombia,3,South America,Quindio,Genova,4.2045,-75.79185,1.0,0,,"10/10/2003: Jairo Gomez Giraldo, a candidate for mayor, and Julio Cesar Castennanos, a candidate for city council, in Genova, Colombia were abducted on October 10, 2003 and found murdered the following day.  Members of the Fuerzas Armadas Revolucionarias de Colombia (FARC) were suspected in the incident, but the group did not make a claim of responsibility.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),1.0,Assassination,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Genova Mayoral and City Council Candidates,"Jairo Gomez Giraldo, a candidate for mayor, and Julio Cesar Castennanos, a candidate for city council in Genova",45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,2.0,0.0,,1.0,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,"""Colombian Mayoral Candidate Murdered by Suspected FARC Rebels,"" Panama City ACANEFE, October 11, 2003.","""Mayoral Candidate Murdered in Colombia,"" Xinhua General News Service, October 12, 2003.","""Two more candidates killed before Colombian elections,"" Associated Press, October 11, 2003.",CETIS,0,0,0,0,
3044,26324,200310140001,2003,10,14,,0,,45,Colombia,3,South America,Antioquia,San Andres,6.915406,-75.675478,1.0,0,,"10/14/2003: The president of the San Andres town council, Carlos Mario Tapias, was shot to death after the bus he was riding in was stopped in San Andres, Colombia.  Regional police suspected the Fuerzas Armadas Revolucionarias de Colombia (FARC) to be behind the attack, though no claim of responsibility was made.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",San Andres Town Council,"San Andres town council president, Carlos Tapias",45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Colombia: City Council Chief 27th Candidate Slain by Rebels,"" ACAN-EFE, October 14, 2003.","""Town council president murdered in Colombia,"" Xinhua General News Service, October 15, 2003.","Vanessa Arrington, ""Colombian rebel chief urges talks with army field officers to end civil war,"" Associated Press, October 16, 2003.",CETIS,0,0,0,0,
3046,26326,200310150001,2003,10,15,,0,,45,Colombia,3,South America,Bogota,Bogota,4.597909,-74.076086,1.0,0,,"10/15/2003: A rocket was fired at Jorge Visbal, president of Colombia's National Livestock Federation, in Bogota, Colombia.  The rocket missed his vehicle and struck a building causing minor damage.  Authorities suspect the Fuerzas Armadas Revolucionarias de Colombia (FARC) to be behind the attack, though no official claim of responsibility was made.  Police detained two of three suspects in the attack.  One suspect, a female, was wounded in a shootout with security forces and died from her injuries.",1,1,1,0,,,0,0,0,1,Assassination,,,,,1,Business,,,Colombia's National Livestock Federation,"Jorge Visbal, president of Colombia's National Livestock Federation",45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,3.0,2.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"""Colombian woman killed in rocket attack on businessman,"" EFE, October 15, 2003.","""Colombian President: Cattleman's Leader Attacked with 'Ecuadorian Army' Rocket,"" El Tiempo, October 16, 2003.","Juan Pablo Toro, ""Aide to Colombian President narrowly misses assassination attempt: Leftist rebel group FARC suspected in attack in heart of Bogota, the capital,"" Associated Press, October 16, 2003.",CETIS,0,0,0,0,
3047,26329,200310160001,2003,10,16,,0,,45,Colombia,3,South America,Arauca,Fortul,6.792231,-71.775544,1.0,0,,"10/16/2003: A bomb hidden inside a truck detonated at an army checkpoint in Fortul, Colombia.  The driver of the vehicle was killed and one soldier was injured in the explosion.  Four civilian bystanders were hurt in the blast as well.  Authorities suspected that the driver was a member of the Fuerzas Armadas Revolucionarias de Colombia (FARC), although the group made no official claim of responsibility.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,36.0,Military Checkpoint,Colombian Army,A Colombian Army checkpoint in Fortul,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,There was some disagreement regarding the number of people in the vehicle.  One source mentioned the driver and a companion both being killed.  Two other sources mentioned that only one driver was in the truck that exploded.,"""Colombia: Car Bomb Explodes in Arauca, Drive killed, Five Injured,"" El Tiempo, October 16, 2003.","""Two killed in car bombing in northern Colombia,"" Deutsche Presse-Agentur, October 16, 2003.","""One dead, five wounded in Colombia car bomb blast,"" Agence France Presse, October 16, 2003.",CETIS,0,0,0,0,
3048,26330,200310160002,2003,10,16,,0,,45,Colombia,3,South America,Antioquia,Medellin,6.270526,-75.57217299999998,1.0,0,,"10/16/2003: A bomb exploded outside a bookstore in Medellin, Colombia.  One person was killed and eight others were injured in the explosion. No claim of responsibility was made for the attack.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Civilians,Civilians outside a book store in Medellin,45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,The bomb was made of 2.5 kilograms of R-1 explosives.,1.0,0.0,0.0,8.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,This was one of two related attacks (cf. 200310160002-03).  One report indicated the attacks were committed by urban guerrillas seeking to sabotage upcoming local elections on October 25-26 2003.,"""One Killed, Eight Injured as Two Bombs Explode in Medellin, Colombia,"" EFE, October 17, 2003.","""One killed, six injured in explosions in Colombia,"" Xinhua General News Service, October 17, 2003.","""Bombs rock Medellin, killing one and injuring eight,"" Agence France Presse, October 17, 2003.",CETIS,-9,-9,0,-9,200310160003
3049,26331,200310160003,2003,10,16,,0,,45,Colombia,3,South America,Antioquia,Medellin,6.270526,-75.57217299999998,1.0,0,,"10/16/2003: A bomb exploded outside a photocopying and printing shop in Medellin, Colombia.  No casualties resulted from the bombing. No claim of responsibility was made for the attack.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Civilians,Civilians outside a photocopying and printing shop in Medellin,45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,This was one of two related attacks (cf. 200310160002-03).  One report indicated the attacks were committed by urban guerrillas seeking to sabotage upcoming local elections on October 25-26 2003.,"""One Killed, Eight Injured as Two Bombs Explode in Medellin, Colombia,"" EFE, October 17, 2003.","""One killed, six injured in explosions in Colombia,"" Xinhua General News Service, October 17, 2003.","""Bombs rock Medellin, killing one and injuring eight,"" Agence France Presse, October 17, 2003.",CETIS,-9,-9,0,-9,200310160002
3050,26339,200310220001,2003,10,22,,0,,45,Colombia,3,South America,Bogota,Bogota,4.588781,-74.101973,1.0,0,The incident occurred in Restrepo neighborhood,"10/22/2003: A car bomb was detonated in the Restapo neighborhood of Bogota, Colombia injuring three people.  At least 20 homes were damaged in the explosion.  Authorities suspected the Fuerzas Armadas Revolucionarias de Colombia (FARC) was behind the bombing, although the group did not claim responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in the Restapo neighborhood of Bogota,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,The vehicle was loaded with nearly 30 kilograms of explosives.,0.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,At least 20 homes sustained damage as a result of the bombing.,0.0,,,,,,,,,,,,,,,,Mayor Antanas Mockus said it seemed strange that the popular Restapo neighborhood of the city was the target of an attack.  He pointed out that it was being investigated if the vehicle had exploded accidentally on the attackers.,"""Colombia: Two injured in Bogota Car Bomb Explosion,"" El Tiempo, October 22, 2003.","""At least 11 injured in car bomb explosion in Bogota,"" Deutsche Presse-Agentur, October 22, 2003.","Carlos Gonzalez, ""Bomb attack hits Colombia's two largest cities,"" Associated Press, October 22, 2003.",CETIS,0,0,0,0,
3051,26340,200310220002,2003,10,22,,0,,45,Colombia,3,South America,Antioquia,Itagui,6.17215,-75.609571,1.0,0,,"10/22/2003: A motorcycle bomb was detonated outside the Office of the Prosecutor General in Itagui, Colombia.  11 people were injured in the attack and the explosion damaged the mayor's office along with six nearby stores.  Authorities suspected an organized crime group was responsible, but no group made a claim of responsibility.",1,1,1,1,2.0,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),14.0,Judge/Attorney/Court,Colombian Government,Office of the Prosecutor General in Itagui,45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,A motorcycle loaded with explosives was used in the attack.,0.0,0.0,0.0,11.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The local mayor's office and six stores near the site of the explosion were damaged.,0.0,,,,,,,,,,,,,,,,Authorities suspected the attack was carried out by an organized crime group to retaliate against a crackdown by local prosecutors.,"""Colombia: Motorcycle Bomb Attack on Prosecutor's Office in Itagui Injures 11,"" Radio Cadena Nacional, October 23, 2003.","Carlos Gonzalez, ""Bomb attack hits Colombia's two largest cities,"" Associated Press, October 22, 2003.","""Killing Spree in Colombia leaves nine dead, 17 wounded,"" Agence France Presse, October 23, 2003.",CETIS,-9,-9,0,-9,
3052,26341,200310230001,2003,10,23,,0,,45,Colombia,3,South America,Arauca,Fortul,6.792231,-71.775544,1.0,0,,"10/23/2003: A bomb detonated at a stadium that was being used as an electoral center in Fortul, Colombia.  The explosion injured two people and caused some material damage to the stadium and surrounding buildings.  The polling station was relocated to a nearby school following the attack.  No group claimed responsibility for the bombing.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),19.0,Election-related,Colombian Government,A polling center in Fortul,45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The explosion destroyed the roofs and windows of buildings and houses near the polling station.,0.0,,,,,,,,,,,,,,,,,"""Colombia: Bomb Blast Destroys Polling Station in Arauca,"" ACAN-EFE, October 24, 2003.","""Bomb explosion injures two people in Colombia,"" Xinhua General News Service, October 24, 2003.","""Colombian authorities step up security measures for elections,"" Xinhua General News Service, October 25, 2003.",CETIS,-9,-9,0,-9,
3067,26381,200311100002,2003,11,10,,0,,45,Colombia,3,South America,Magdalena,Santa Marta,11.242035,-74.205384,1.0,0,,"11/10/2003: Two men shot and killed Colombian radio host and union activist, Zully Esther Codina, while the victim was boarding a bus in Santa Marta, Colombia. No group claimed responsibility for the assassination.",1,1,1,1,2.0,Other Crime Type,0,1,0,1,Assassination,,,,,10,Journalists & Media,54.0,Radio Journalist/Staff/Facility,Colombian Radio,"Zully Esther Codina, a radio personality and union activist",45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,2.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Gunmen Kill Journalist, Union Activist Zully Esther Codina,” ACANEFE, November 12, 2003.",,,CETIS,-9,-9,0,-9,
3081,26422,200311200009,2003,11,20,,0,,45,Colombia,3,South America,Putumayo,Unknown,0.435951,-75.52767,4.0,0,,11/20/2003: Suspected members of the Revolutionary Armed Forces of Colombia (FARC) attacked sections of oil pipeline belonging to Canadian owned Petrobank Energy and Resources Ltd. in Colombia’s Putumayo Department. The group detonated dynamite in 30 spots along the pipeline. No one was injured but there was damage to the pipeline.  No group claimed responsibility for the bombings.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,Petrobank Energy and Resources Ltd.,Sections of the Petrobank Energy and Resources Ltd. owned pipeline in Putumayo Department,38.0,Canada,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,,,,,,,,,,,,,The attackers used dynamite to bomb the pipeline.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,A partial owner of the pipeline said the damage was minor.,0.0,,,,,,,,,,,,,,,,Canada's Petrobank Energy and Resources Ltd. was only a partial owner of the pipelines that were targeted in the attack.,"Carlos, Gonzalez, “Colombian President Steps Up Security of Oil Pipelines, Defends New Armed Forces Chief,” The Associated Press, November 20, 2003.","“Colombia: Officials Confirm Attacks on Putumayo Oil Installations,” RCN Television, November 20, 2003.",,CETIS,0,1,1,1,
3097,26460,200312010001,2003,12,1,,0,,45,Colombia,3,South America,Sucre,Punta de Blanco,9.07923,-74.88985,1.0,1,This incident occurred outside the village of Punta de Blanco en route to a nearby ranch.,"12/01/2003: After murdering the manager of a ranch outside the village of Punta de Blanco in Sucre department, on the Caribbean coast of Colombia, suspected Fuerzas Armadas Revolucionarias de Colombia (FARC)guerillas of the 35th Front, killed six police officers and were suspected to have kidnapped an additional five police officers, en route to the ranch on the road between the municipalities of Galeras and San Benito. The police officers, members of Conpes Counterguerilla forces, were killed when three large R-1 charges were detonated leaving a 40 m crater and only small pieces of the vehicle. Other reports specify the location of the explosion as ""El Playon, on the road from San Andres de Palomo Corregimiento to Baraya a rural are of Galeras.""",1,1,1,0,,,1,1,0,3,Bombing/Explosion,6.0,Hostage Taking (Kidnapping),,,3,Police,25.0,Police Security Forces/Officers,Colombia National Police,"Sucre department police in Galeras locality, Conpes counterguerilla forces.",45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,The specific motive was a revenge killing in retaliation to earlier government action against the group.,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,8.0,Land Mine,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,-99.0,Vehicles and motorcycles in the police convoy were most likely damaged by the road side bombs.,1.0,5.0,0.0,,-99.0,,,,,,,,,7.0,Unknown,-99.0,"The locality of Galeras in 820 kilometers (510 miles) north of Bogota. It was unclear at the time if there were additional casualties. The Fuerzas Armadas Revolucionarias de Colombia (FARC) were suspected because they often operated in the area and the attack type was similar to that of the FARC. It was unclear why the five police members were missing and it was suspected that they had been kidnapped. This was one of 2 related attacks (cf. [20031220100002]). The Commander of Sucre Police Colonel Jose Domingo Barinas Lopez insisted that the ambush was carried out ""in retaliation"" to the arrest of sixteen members of FARC during a military operation ""Galeras.""","Vanessa Arrington, ""Suspected Rebels Kill Six Police Officers; Anti Narcotics Agents Break up Money Laundering Ring,"" Associated Press, December 1, 2003.","""Six Columbian Police Officers Killed in Suspected FARC Rebel Attack,"" Agence France Presse, December 1, 2003.","""6 Colombian Police Die in Ambush by Suspected Marxist Rebels,"" Voice of America, December 1, 2003.",CETIS,0,0,0,0,200312010002
3098,26461,200312010002,2003,12,1,,0,,45,Colombia,3,South America,Sucre,Punta de Blanco,9.07923,-74.88985,1.0,1,This incident occurred on a ranch outside the village of Punta de Blanco.,"12/01/2003: Members of the Fuerzas Armadas Revolucionarias de Colombia (FARC)were suspected in killing the manager of a ranch in the vicinity of Punta de Blanco village, in the administrative district of Galeras, in the department of Sucre on the Caribbean Coast of Colombia, after which an anonymous phone call about the murder lured police into an ambush.",1,1,1,0,,,1,1,0,1,Assassination,,,,,14,Private Citizens & Property,72.0,Farmer,Civilians,Manager of a Ranch located outside Ponta de Blanco village,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,The specific motive of the killing was to lure members of the police that were sent to investigate the murder scene into an ambush.,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The village of Punto de Blanco is located 500 kilometers (310 miles) north of the capital Bogotá. This was one of 2 related attacks (cf. [20031220100001]).,"Vanessa Arrington, ""Suspected Rebels Kill Six Police Officers; Anti Narcotics Agents Break up Money Laundering Ring,"" Associated Press, December 1, 2003.","""Six Columbian Police Officers Killed in Suspected FARC Rebel Attack,"" Agence France Presse, December 1, 2003.","""Six Colombian Police Killed in Guerilla Ambush,"" Xinhua News Agency, December 2, 2003.",CETIS,0,0,0,0,200312010001
3116,26528,200401010003,2004,1,1,,0,,45,Colombia,3,South America,Putumayo,Puerto Colon,0.280373,-76.926854,1.0,1,"The bombings hit several installations on the official state Oil Pipeline, which runs north out of the city of Puerto Colon.","01/01/2004: Colombian guerrillas launched 11 coordinated attacks against separate oil installations throughout southwestern Colombia. Authorities suspect the Revolutionary Armed Forces of Colombia of committing the attacks. The rebels used explosives to disrupt the flow of oil through the state run pipeline, which transports 30,000 barrels of oil a day.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108.0,Oil,Colombian State Oil Company,State Oil Pipeline,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely > $1 million but < $1 billion),,,0.0,,,,,,,,,,,,,,,,,"""Rebels launch 11 attacks against oil pipeline in southwest Colombia,"" Associated Press Worldstream, January 2, 2004.",,,CETIS,0,0,0,0,
3118,26537,200401050003,2004,1,5,,0,,45,Colombia,3,South America,Norte de Santander,Cucuta,7.933889,-72.500833,1.0,0,The incident occurred in the El Salado neighborhood,"01/05/2004: Right wing paramilitaries attacked four civilian villagers in El Salado, Colombia and accused the victims of sympathizing with left wing FARC rebels. The region was a hotbed for the production of illegal narcotics, both poppy and coca plantations were numerous. The paramilitary group and FARC constantly struggle for control of the region due to the presence of illegal crops.",1,1,1,0,,,0,1,0,9,Unknown,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Villagers in the strategically important village of El Salado.,45.0,Colombia,,,,,,,,,,,,,,,,,Right-Wing Paramilitaries,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""12 civilians killed by suspected leftists, paramilitaries,"" Deutsche Presse Agentur, January 8, 2004.",,,CETIS,-9,-9,0,-9,
3122,26542,200401070001,2004,1,7,,0,,45,Colombia,3,South America,Caldas,Arboleda,5.499147,-75.183126,1.0,0,,"01/07/2004: Fuerzas Armadas Revolucionarias de Colombia (FARC)rebels entered the Colombian village of Arboleda and killed eight peasants. While the direct rationale of the attack was unclear, Arboleda sits on the border with the war torn province of Antioquia.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Residents of Arboleda Village,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,,,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""12 civilians killed by suspected leftists, paramilitaries,"" Deutsche Presse Agentur, January 8, 2004.",,,CETIS,0,0,0,0,
3131,26562,200401120001,2004,1,12,,0,,45,Colombia,3,South America,Antioquia,Anza,6.30484,-75.88064200000002,1.0,0,,"01/12/2004: Suspected rebels of the Fuerzas Armadas Revolucionarias de Colombia (FARC) attacked rival paramilitary fighters in Anza, Colombia. Five paramilitaries were killed, while five others were wounded, in the attack. The rebels used a grenade launcher and guns in the attack. The attack took place within a bar in the small Colombian town, 175 miles northwest of Bogota.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Colombian National Police,Soldiers of the Colombian National Police,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,,5.0,0.0,0.0,5.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Javier Baena, ""Suspected rebels attack bar in northwest Colombia, kill five paramilitary fighters,"" Associated Press, January 13, 2004.",,,CETIS,0,0,0,0,
3161,26627,200402160006,2004,2,16,,0,,45,Colombia,3,South America,Casanare,Sacama,6.0990660000000005,-72.247791,1.0,0,,"02/16/2004: A bomb exploded in the small town of Sacama, Colombia, during a festival. Twenty-two people were injured, including six police officers, but no one was killed. The Fuerzas Armadas Revolucionarias de Colombia (FARC)was suspected by authorities, however no one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,78.0,"Procession/Gathering (funeral, wedding, birthday, religious)",Colombian civilians,Civilians at a festival in the city of Sacama,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,4.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,22.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Bomb Blast at Colombian Festival Injures 22,” World Markets Analysis, February 17, 2004.","“Grenada attack kills two police in Colombia,” Xinhua General News Service, February 17, 2004.",,CETIS,0,0,0,0,
3175,26698,200403170004,2004,3,17,,0,,45,Colombia,3,South America,Norte de Santander,Abrego,8.083272000000001,-73.22449499999998,1.0,1,,"03/17/2004: Silvio Vergel, the former Colombian mayor of Abrego, and two associated were killed by unknown perpetrators guerillas outside Abrego, Colombia.",1,1,1,1,2.0,Other Crime Type,0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Conservative Party,"Silvio Vergel, Conservative Party politician and former mayor of Abrego, and two associates outside Abrego, Colombia.",45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,The specific gun type used in this incident was not reported.,3.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,No corroborating sources were found. More than 40 incumbent and former mayors were killed in the three years preceding this incident by leftist guerrillas and rightist militias in Colombia.,"“Former Mayor Killed in Northeast Colombia,” Acan-EFE, March 18, 2004.",,,CETIS,-9,-9,0,-9,
3176,26701,200403180003,2004,3,18,,1,,45,Colombia,3,South America,Bolivar,Magangue district,9.24605,-74.7595,3.0,0,On they the Cauca River between Montecristo and Magangue in the province of Bolivar.,"03/18/2004: Twelve travelers were kidnapped by rebels from the People's Revolutionary Army (ERP) while they were floating down the Cauca River from Montecristo toward Magangue in the Bolivar province, Colombia.",1,1,1,1,2.0,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Citizens,"Indiscriminate civilians traveling through Magangue, Colombia.",45.0,Colombia,,,,,,,,,,,,,,,,,People's Revolutionary Army (ERP),,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,The type of weapon used in this incident was not reported.,,0.0,0.0,,0.0,0.0,0,,,,,1.0,14.0,0.0,,-99.0,,,0.0,,,,,,6.0,Combination,7.0,Seven of the hostages were released on an unspecified date. The fate of the remaining hostages is unknown.,"“ERP Guerilla group kidnaps travelers in northern Colombia,” Acan-EFE, March 18, 2004.","“Colombia Military/Guerilla/Paramilitary Activities,” FBIS Report, March 19, 2004.",,CETIS,0,0,0,0,
